icao,name,city,state,country,lat,lon,timezone_id,mississippi_direction
KTNT,Dade-Collier Training,Miami,FL,US,25.8618056,-80.897,America/New_York,EAST
KTNU,Newton Muni-Earl Johnson Fld,Newton,IA,US,41.67443,-93.0217283,America/Chicago,WEST
KTOA,Zamperini Fld,Torrance,CA,US,33.8033829,-118.3396076,America/Los_Angeles,WEST
KTOB,Dodge Center,Dodge Center,MN,US,44.0179956,-92.8316201,America/Chicago,WEST
KTOC,Letourneau Field,Toccoa,GA,US,34.5928117,-83.2963717,America/New_York,EAST
KTOI,Troy Muni At N Kenneth Campbell Fld,Troy,AL,US,31.86,-86.0138889,America/Chicago,EAST
KTOL,Eugene F Kranz Toledo Express,Toledo,OH,US,41.5868167,-83.8078267,America/New_York,EAST
KTOP,Philip Billard Muni,Topeka,KS,US,39.068823,-95.6223759,America/Chicago,WEST
KTOR,Torrington Muni,Torrington,WY,US,42.0644214,-104.1526794,America/Denver,WEST
KTPA,Tampa Intl,Tampa,FL,US,27.9754722,-82.53325,America/New_York,EAST
KTPF,Peter O Knight,Tampa,FL,US,27.9154444,-82.4493889,America/New_York,EAST
KTPH,Tonopah,Tonopah,NV,US,38.0598936,-117.0866008,America/Los_Angeles,WEST
KTPL,Draughon-Miller Rgnl,Temple,TX,US,31.1519004,-97.4076629,America/Chicago,WEST
KTQE,Tekamah Muni,Tekamah,NE,US,41.7635371,-96.177939,America/Chicago,WEST
KTQH,Tahlequah Muni,Tahlequah,OK,US,35.9302778,-95.0045278,America/Chicago,WEST
KTQK,Scott City Muni,Scott City,KS,US,38.4750231,-100.8844389,America/Chicago,WEST
KTRI,Tri-Cities,Bristol/Johnson/Kingsport,TN,US,36.4752078,-82.4074153,America/New_York,EAST
KTRK,Truckee-Tahoe,Truckee,CA,US,39.3200556,-120.1395833,America/Los_Angeles,WEST
KTRL,Terrell Muni,Terrell,TX,US,32.7084944,-96.2670944,America/Chicago,WEST
KTRM,Jacqueline Cochran Rgnl,Thermal,CA,US,33.6266706,-116.1596544,America/Los_Angeles,WEST
KTRX,Trenton Muni,Trenton,MO,US,40.0835278,-93.5906389,America/Chicago,WEST
KTSO,Carroll County-Tolson,Carrollton,OH,US,40.5616667,-81.0780833,America/New_York,EAST
KTSP,Tehachapi Muni,Tehachapi,CA,US,35.1349944,-118.4393,America/Los_Angeles,WEST
KTTA,Raleigh Exec Jetport At Sanford-Lee County,Sanford,NC,US,35.5824394,-79.1013378,America/New_York,EAST
KTTD,Portland-Troutdale,Portland,OR,US,45.5493611,-122.40125,America/Los_Angeles,WEST
KTTF,Custer,Monroe,MI,US,41.9398889,-83.4346667,America/Detroit,EAST
KTTN,Trenton Mercer,Trenton,NJ,US,40.2766944,-74.8134722,America/New_York,EAST
KTUL,Tulsa Intl,Tulsa,OK,US,36.1983933,-95.8881053,America/Chicago,WEST
KTUP,Tupelo Rgnl,Tupelo,MS,US,34.269,-88.7698889,America/Chicago,EAST
KTUS,Tucson Intl,Tucson,AZ,US,32.1170682,-110.9414628,America/Phoenix,WEST
KTVB,Cabool Meml,Cabool,MO,US,37.1324444,-92.0839722,America/Chicago,WEST
KTVC,Cherry Capital,Traverse City,MI,US,44.7415786,-85.58187,America/Detroit,EAST
KTVF,Thief River Falls Rgnl,Thief River Falls,MN,US,48.0656772,-96.1849953,America/Chicago,WEST
KTVI,Thomasville Rgnl,Thomasville,GA,US,30.9014722,-83.8814444,America/New_York,EAST
KTVK,Centerville Muni,Centerville,IA,US,40.6844289,-92.9009939,America/Chicago,WEST
KTVL,Lake Tahoe,South Lake Tahoe,CA,US,38.8938889,-119.9953333,America/Los_Angeles,WEST
KTVR,Vicksburg Tallulah Rgnl,Tallulah,LA,US,32.3516111,-91.0276887,America/Chicago,WEST
KTVY,Tooele Valley,Tooele,UT,US,40.6125533,-112.3507775,America/Denver,WEST
KTWF,Magic Valley Rgnl,Twin Falls,ID,US,42.4818092,-114.4877361,America/Boise,WEST
KTWM,Richard B Helgeson,Two Harbors,MN,US,47.0491389,-91.7452222,America/Chicago,EAST
KTWT,Sturgis Muni,Sturgis,KY,US,37.5417778,-87.9543611,America/Chicago,EAST
KTXK,Texarkana Rgnl-Webb Fld,Texarkana,AR,US,33.4537164,-93.9910306,America/Chicago,WEST
KTYL,Taylor,Taylor,AZ,US,34.4527222,-110.1150278,America/Phoenix,WEST
KTYQ,Indianapolis Exec,Indianapolis,IN,US,40.0286108,-86.2514047,America/Indiana/Indianapolis,EAST
KTYR,Tyler Pounds Rgnl,Tyler,TX,US,32.3535472,-95.4029778,America/Chicago,WEST
KTYS,McGhee Tyson,Knoxville,TN,US,35.8110911,-83.9940672,America/New_York,EAST
KTZR,Bolton Fld,Columbus,OH,US,39.9011667,-83.1369167,America/New_York,EAST
KTZT,Belle Plaine Muni,Belle Plaine,IA,US,41.8787778,-92.2845278,America/Chicago,WEST
KTZV,Tompkinsville Co,Tompkinsville,KY,US,36.7290278,-85.6523889,America/Chicago,EAST
KUAO,Aurora State,Aurora,OR,US,45.2471264,-122.7700469,America/Los_Angeles,WEST
KUBE,Cumberland Muni,Cumberland,WI,US,45.5060997,-91.9808021,America/Chicago,EAST
KUBS,Columbus-Lowndes County,Columbus,MS,US,33.4653333,-88.38075,America/Chicago,EAST
KUBX,Cuba Muni,Cuba,MO,US,38.0687731,-91.4288586,America/Chicago,WEST
KUCP,New Castle Muni,New Castle,PA,US,41.0253331,-80.4133628,America/New_York,EAST
KUCY,Everett-Stewart Rgnl,Union City,TN,US,36.3797406,-88.9857019,America/Chicago,EAST
KUDD,Bermuda Dunes,Palm Springs,CA,US,33.7484375,-116.2748133,America/Los_Angeles,WEST
KUDG,Darlington County,Darlington,SC,US,34.4474889,-79.8864242,America/New_York,EAST
KUES,Waukesha County,Waukesha,WI,US,43.0410278,-88.2370556,America/Chicago,EAST
KUGN,Waukegan Ntl,Chicago/Waukegan,IL,US,42.4221486,-87.8679161,America/Chicago,EAST
KUIL,Quillayute,Quillayute,WA,US,47.9365803,-124.5626158,America/Los_Angeles,WEST
KUIN,Quincy Rgnl-Baldwin Fld,Quincy,IL,US,39.9422753,-91.1924044,America/Chicago,WEST
KUKF,Wilkes County,North Wilkesboro,NC,US,36.2236021,-81.0986063,America/New_York,EAST
KUKI,Ukiah Muni,Ukiah,CA,US,39.1259444,-123.2008611,America/Los_Angeles,WEST
KUKL,Coffey County,Burlington,KS,US,38.3024819,-95.7249575,America/Chicago,WEST
KUKT,Quakertown,Quakertown,PA,US,40.4351389,-75.3819444,America/New_York,EAST
KULM,New Ulm Muni,New Ulm,MN,US,44.3183867,-94.5016433,America/Chicago,WEST
KULS,Ulysses,Ulysses,KS,US,37.604,-101.3735556,America/Chicago,WEST
KUMP,Indianapolis Metro,Indianapolis,IN,US,39.9353985,-86.0450677,America/Indiana/Indianapolis,EAST
KUNI,Ohio Univ,Athens/Albany,OH,US,39.2118928,-82.2292554,America/New_York,EAST
KUNO,West Plains Rgnl,West Plains,MO,US,36.8784231,-91.9026744,America/Chicago,WEST
KUNU,Dodge County,Juneau,WI,US,43.4264722,-88.7038611,America/Chicago,EAST
KUNV,State College Regional Airport,State College,PA,US,40.85,-77.8475833,America/New_York,EAST
KUOS,Franklin County,Sewanee,TN,US,35.2051458,-85.8981472,America/Chicago,EAST
KUOX,University-Oxford,Oxford,MS,US,34.3843333,-89.5368056,America/Chicago,EAST
KUSE,Fulton County,Wauseon,OH,US,41.6097786,-84.1271886,America/New_York,EAST
KUSW,Boggs Fld,Spencer,WV,US,38.8237969,-81.3488289,America/New_York,EAST
KUTA,Tunica Muni,Tunica,MS,US,34.6850556,-90.3477778,America/Chicago,EAST
KUTS,Huntsville Muni,Huntsville,TX,US,30.7468889,-95.5871667,America/Chicago,WEST
KUUU,Newport State,Newport,RI,US,41.5324398,-71.2815439,America/New_York,EAST
KUUV,Sullivan Rgnl,Sullivan,MO,US,38.2334722,-91.1642778,America/Chicago,WEST
KUVA,Garner Fld,Uvalde,TX,US,29.2113333,-99.7435833,America/Chicago,WEST
KUWL,New Castle Co Muni,New Castle,IN,US,39.8767222,-85.3252778,America/Indiana/Indianapolis,EAST
KUXL,Southland Fld,Sulphur,LA,US,30.1314444,-93.3761667,America/Chicago,WEST
KUYF,Madison County,London,OH,US,39.9327222,-83.462,America/New_York,EAST
KUZA,Rock Hill,Rock Hill,SC,US,34.9878333,-81.0571667,America/New_York,EAST
KVAY,South Jersey Rgnl,Mount Holly,NJ,US,39.9428889,-74.84575,America/New_York,EAST
KVBT,Bentonville Municipal,Bentonville,AR,US,36.3453353,-94.2195033,America/Chicago,WEST
KVBW,Bridgewater Air Park,Bridgewater,VA,US,38.3667375,-78.9603342,America/New_York,EAST
KVCB,Nut Tree,Vacaville,CA,US,38.3782222,-121.9611944,America/Los_Angeles,WEST
KVCT,Victoria Rgnl,Victoria,TX,US,28.8542058,-96.9187322,America/Chicago,WEST
KVCV,So California Logistics,Victorville,CA,US,34.5955261,-117.3826622,America/Los_Angeles,WEST
KVDF,Tampa Exec,Tampa,FL,US,28.0139872,-82.3452592,America/New_York,EAST
KVDI,Vidalia Rgnl,Vidalia,GA,US,32.1927222,-82.3711667,America/New_York,EAST
KVEL,Vernal Rgnl,Vernal,UT,US,40.4360778,-109.5114225,America/Denver,WEST
KVER,Jesse Viertel Meml,Boonville,MO,US,38.9467222,-92.6826667,America/Chicago,WEST
KVES,Darke County,Versailles,OH,US,40.2044108,-84.5324228,America/New_York,EAST
KVGC,Hamilton Muni,Hamilton,NY,US,42.8434444,-75.5611944,America/New_York,EAST
KVGT,North Las Vegas,Las Vegas,NV,US,36.2107029,-115.1944432,America/Los_Angeles,WEST
KVHN,Culberson County,Van Horn,TX,US,31.0578333,-104.7838056,America/Chicago,WEST
KVIH,Rolla Ntl,Rolla/Vichy,MO,US,38.1274294,-91.7695139,America/Chicago,WEST
KVIQ,Neillsville Muni,Neillsville,WI,US,44.5581111,-90.51225,America/Chicago,EAST
KVIS,Visalia Muni,Visalia,CA,US,36.3186378,-119.3928608,America/Los_Angeles,WEST
KVJI,Virginia Highlands,Abingdon,VA,US,36.6871025,-82.0333267,America/New_York,EAST
KVKS,Vicksburg Muni,Vicksburg,MS,US,32.239145,-90.928195,America/Chicago,EAST
KVKX,Potomac Airfield,Friendly,MD,US,38.7486417,-76.9559222,America/New_York,EAST
KVLA,Vandalia Muni,Vandalia,IL,US,38.9914658,-89.1661894,America/Chicago,EAST
KVLD,Valdosta Rgnl,Valdosta,GA,US,30.781465,-83.2759719,America/New_York,EAST
KVLL,Oakland/Troy,Troy,MI,US,42.5429444,-83.1778889,America/Detroit,EAST
KVMR,Harold Davidson Fld,Vermillion,SD,US,42.7652778,-96.93425,America/Chicago,WEST
KVNC,Venice Muni,Venice,FL,US,27.0712678,-82.4400325,America/New_York,EAST
KVNW,Van Wert County,Van Wert,OH,US,40.8638295,-84.606358,America/New_York,EAST
KVNY,Van Nuys,Van Nuys,CA,US,34.2098056,-118.4899722,America/Los_Angeles,WEST
KVPC,Cartersville,Cartersville,GA,US,34.1231475,-84.8487067,America/New_York,EAST
KVPS,Eglin AFB/Destin-Ft Walton Beach,Valparaiso/Destin-Ft Walton Beach,FL,US,30.4832194,-86.5260443,America/Chicago,EAST
KVPZ,Porter County Rgnl,Valparaiso,IN,US,41.4539722,-87.0070833,America/Chicago,EAST
KVQQ,Cecil,Jacksonville,FL,US,30.2187778,-81.8771667,America/New_York,EAST
KVRB,Vero Beach Rgnl,Vero Beach Regional Airport,FL,US,27.655555,-80.4179542,America/New_York,EAST
KVSF,Hartness State,Springfield,VT,US,43.3437222,-72.5172778,America/New_York,EAST
KVTA,Newark-Heath,Newark,OH,US,40.0246667,-82.4618056,America/New_York,EAST
KVTI,Veterans Memorial Arpk,Vinton,IA,US,42.2186389,-92.0259167,America/Chicago,WEST
KVTN,Miller Fld,Valentine,NE,US,42.8566944,-100.5489722,America/Chicago,WEST
KVUJ,Stanly County,Albemarle,NC,US,35.4166939,-80.1507911,America/New_York,EAST
KVUO,Pearson Fld,Vancouver,WA,US,45.6204525,-122.6564883,America/Los_Angeles,WEST
KVVS,Connellsville,Connellsville,PA,US,39.9590556,-79.6574167,America/New_York,EAST
KVVV,Ortonville Muni,Ortonville,MN,US,45.3041294,-96.4246089,America/Chicago,WEST
KVYS,IL Valley Rgnl,Peru,IL,US,41.3501389,-89.1529444,America/Chicago,EAST
KWAY,Greene County,Waynesburg,PA,US,39.9011389,-80.1306944,America/New_York,EAST
KWBW,Wilkes-Barre Valley,Wilkes-Barre,PA,US,41.2973075,-75.8522433,America/New_York,EAST
KWDG,Enid Woodring Rgnl,Enid,OK,US,36.3759444,-97.7894167,America/Chicago,WEST
KWDR,Barrow County,Winder,GA,US,33.9826897,-83.6672167,America/New_York,EAST
KWEA,Parker County,Weatherford,TX,US,32.7462867,-97.6824522,America/Chicago,WEST
KWHP,Whiteman,Los Angeles,CA,US,34.2593253,-118.4134331,America/Los_Angeles,WEST
KWJF,General Wm J Fox Airfield,Lancaster,CA,US,34.7410556,-118.2186389,America/Los_Angeles,WEST
KWLD,Strother Field,Winfield/Arkansas City,KS,US,37.1686111,-97.0375278,America/Chicago,WEST
KWLW,Willows/Glenn County,Willows,CA,US,39.5157559,-122.2172754,America/Los_Angeles,WEST
KWMC,Winnemucca Muni,Winnemucca,NV,US,40.8966111,-117.8058889,America/Los_Angeles,WEST
KWRL,Worland Muni,Worland,WY,US,43.9628889,-107.9505278,America/Denver,WEST
KWST,Westerly State,Westerly,RI,US,41.349633,-71.8034168,America/New_York,EAST
KWVI,Watsonville Muni,Watsonville,CA,US,36.9357325,-121.7896375,America/Los_Angeles,WEST
KWVL,Waterville Robert Lafleur,Waterville,ME,US,44.53325,-69.6755278,America/New_York,EAST
KWWD,Cape May County,Wildwood,NJ,US,39.0083694,-74.9085089,America/New_York,EAST
KWWR,West Woodward,Woodward,OK,US,36.438,-99.5226667,America/Chicago,WEST
KWYS,Yellowstone,West Yellowstone,MT,US,44.6883889,-111.1176389,America/Denver,WEST
KXBP,Bridgeport Muni,Bridgeport,TX,US,33.1739597,-97.8284271,America/Chicago,WEST
KXLL,Allentown Queen City Muni,Allentown,PA,US,40.5702778,-75.4883056,America/New_York,EAST
KXNA,Northwest Arkansas Ntl,Fayetteville/Springdale/Rogers,AR,US,36.2815792,-94.3077656,America/Chicago,WEST
KXSA,Tappahannock/Essex County,Tappahannock,VA,US,37.8596092,-76.8941194,America/New_York,EAST
KXVG,Longville Muni,Longville,MN,US,46.9899075,-94.2036319,America/Chicago,EAST
KYIP,Willow Run,Detroit,MI,US,42.2402739,-83.5314611,America/Detroit,EAST
KYKM,Yakima Air Terminal ,Yakima,WA,US,46.5681672,-120.5440625,America/Los_Angeles,WEST
KYKN,Chan Gurney Muni,Yankton,SD,US,42.9166786,-97.3859317,America/Chicago,WEST
KYNG,Youngstown/Warren Rgnl,Youngstown/Warren,OH,US,41.2615833,-80.6803611,America/New_York,EAST
KZEF,Elkin Muni,Elkin,NC,US,36.28,-80.7860556,America/New_York,EAST
KZER,Schuylkill County,Pottsville,PA,US,40.7067508,-76.3737503,America/New_York,EAST
KZPH,Zephyrhills Muni,Zephyrhills,FL,US,28.2266694,-82.1556453,America/New_York,EAST
KZZV,Zanesville Muni,Zanesville,OH,US,39.9444461,-81.8920942,America/New_York,EAST
PAAK,Atka,Atka,AK,US,52.2205833,-174.2061944,America/Adak,WEST
PAAQ,"Warren ""Bud"" Woods Palmer Muni",Palmer,AK,US,61.5949167,-149.0887222,America/Anchorage,WEST
PABE,Bethel,Bethel,AK,US,60.7785556,-161.8371667,America/Anchorage,WEST
PABR,Wiley Post-Will Rogers,Utqiagvik,AK,US,71.2848611,-156.7685833,America/Anchorage,WEST
PABV,Birchwood,Birchwood,AK,US,61.4160875,-149.5083098,America/Anchorage,WEST
PACD,Cold Bay,Cold Bay,AK,US,55.2059167,-162.72625,America/Anchorage,WEST
PACL,Clear,Clear,AK,US,64.3003889,-149.1165278,America/Anchorage,WEST
PACV,Merle K (Mudhole) Smith,Cordova,AK,US,60.4916397,-145.4775578,America/Anchorage,WEST
PADK,Adak,Adak Island,AK,US,51.8835828,-176.6424822,America/Adak,WEST
PADL,Dillingham,Dillingham,AK,US,59.0446667,-158.5055,America/Anchorage,WEST
PADQ,Kodiak,Kodiak,AK,US,57.7497939,-152.4939436,America/Anchorage,WEST
PADU,Unalaska,Unalaska,AK,US,53.8989444,-166.5450278,America/Adak,WEST
PAEN,Kenai Muni,Kenai,AK,US,60.5732778,-151.2448333,America/Anchorage,WEST
PAFA,Fairbanks Intl,Fairbanks,AK,US,64.8153556,-147.8566667,America/Anchorage,WEST
PAFE,Kake Airport,Kake,AK,US,56.9613625,-133.9102611,America/Anchorage,WEST
PAGA,Edward G Pitka Sr,Galena,AK,US,64.7361897,-156.9345547,America/Anchorage,WEST
PAGK,Gulkana,Gulkana,AK,US,62.1543347,-145.4552917,America/Anchorage,WEST
PAGM,Gambell,Gambell,AK,US,63.7666164,-171.7327839,America/Anchorage,WEST
PAGS,Gustavus,Gustavus,AK,US,58.4252778,-135.7074167,America/Anchorage,WEST
PAGY,Skagway,Skagway,AK,US,59.4602,-135.3168597,America/Anchorage,WEST
PAHN,Haines,Haines,AK,US,59.2438292,-135.5235375,America/Anchorage,WEST
PAHO,Homer,Homer,AK,US,59.644995,-151.4858084,America/Anchorage,WEST
PAHV,Healy River,Healy,AK,US,63.8675833,-148.9688333,America/Anchorage,WEST
PAIL,Iliamna,Iliamna,AK,US,59.7555781,-154.9177523,America/Anchorage,WEST
PAJN,Juneau Intl,Juneau,AK,US,58.3547118,-134.5784705,America/Anchorage,WEST
PAKN,King Salmon,King Salmon,AK,US,58.6764935,-156.648691,America/Anchorage,WEST
PAKT,Ketchikan Intl,Ketchikan,AK,US,55.3540833,-131.7112222,America/Anchorage,WEST
PAKW,Klawock,Klawock,AK,US,55.5792222,-133.076,America/Anchorage,WEST
PAMC,Mc Grath,Mc Grath,AK,US,62.9527839,-155.6070481,America/Anchorage,WEST
PAMR,Merrill Field,Anchorage,AK,US,61.2135451,-149.8447241,America/Anchorage,WEST
PANC,Anchorage Intl,Anchorage,AK,US,61.1740847,-149.9981375,America/Anchorage,WEST
PANI,Aniak,Aniak,AK,US,61.5814053,-159.5452981,America/Anchorage,WEST
PANN,Nenana Muni,Nenana,AK,US,64.5473,-149.073925,America/Anchorage,WEST
PAOH,Hoonah,Hoonah,AK,US,58.0961992,-135.4087563,America/Anchorage,WEST
PAOM,Nome,Nome,AK,US,64.512555,-165.4443939,America/Anchorage,WEST
PAOR,Northway,Northway,AK,US,62.9611667,-141.9280833,America/Anchorage,WEST
PAOT,Ralph Wien Meml,Kotzebue,AK,US,66.8848056,-162.5981389,America/Anchorage,WEST
PAPB,St George,St George,AK,US,56.5773611,-169.6637222,America/Adak,WEST
PAPG,Petersburg,Petersburg,AK,US,56.8014722,-132.9462222,America/Anchorage,WEST
PAPO,Point Hope,Point Hope,AK,US,68.3487722,-166.7992611,America/Anchorage,WEST
PASC,Deadhorse,Deadhorse,AK,US,70.1947541,-148.4651649,America/Anchorage,WEST
PASD,Sand Point,Sand Point,AK,US,55.3136953,-160.5214247,America/Anchorage,WEST
PASH,Shishmaref,Shishmaref,AK,US,66.2495833,-166.0893611,America/Anchorage,WEST
PASI,Sitka Rocky Gutierrez,Sitka,AK,US,57.0468344,-135.3610687,America/Anchorage,WEST
PASN,St Paul Island,St Paul Island,AK,US,57.1663056,-170.2225556,America/Adak,WEST
PASX,Soldotna,Soldotna,AK,US,60.4751389,-151.0396389,America/Anchorage,WEST
PATC,Tin City AFS,Tin City,AK,US,65.5639,-167.919,America/Anchorage,WEST
PATK,Talkeetna,Talkeetna,AK,US,62.3213719,-150.0927183,America/Anchorage,WEST
PAUN,Unalakleet,Unalakleet,AK,US,63.8885,-160.7991111,America/Anchorage,WEST
PAUT,Akutan,Akutan,AK,US,54.1446111,-165.6041083,America/Anchorage,WEST
PAVD,Valdez Pioneer Fld,Valdez,AK,US,61.1342219,-146.2447681,America/Anchorage,WEST
PAWD,Seward,Seward,AK,US,60.1298859,-149.4166294,America/Anchorage,WEST
PAWG,Wrangell,Wrangell,AK,US,56.4843333,-132.3698333,America/Anchorage,WEST
PAWS,Wasilla,Wasilla,AK,US,61.5719861,-149.5395567,America/Anchorage,WEST
PAYA,Yakutat,Yakutat,AK,US,59.5033233,-139.6602681,America/Anchorage,WEST
PFTO,Tok Junction,Tok,AK,US,63.3295143,-142.953684,America/Anchorage,WEST
PHDH,Kawaihapai Airfield,Mokuleia,HI,US,21.5794736,-158.1972814,Pacific/Honolulu,WEST
PHHN,Hana,Hana,HI,US,20.7956372,-156.0144379,Pacific/Honolulu,WEST
PHJR,Kalaeloa,Kapolei,HI,US,21.3073539,-158.0703017,Pacific/Honolulu,WEST
PHKO,Ellison Onizuka Kona Intl At Keahole,Kailua/Kona,HI,US,19.738765,-156.0456311,Pacific/Honolulu,WEST
PHLI,Lihue,Lihue,HI,US,21.9759833,-159.3389578,Pacific/Honolulu,WEST
PHLU,Kalaupapa,Kalaupapa,HI,US,21.2110403,-156.9735972,Pacific/Honolulu,WEST
PHMK,Molokai,Kaunakakai,HI,US,21.1528858,-157.0962561,Pacific/Honolulu,WEST
PHMU,Waimea-Kohala,Kamuela,HI,US,20.0013269,-155.6681072,Pacific/Honolulu,WEST
PHNL,Daniel K Inouye Intl,Honolulu,HI,US,21.3178247,-157.9202503,Pacific/Honolulu,WEST
PHNY,Lanai,Lanai City,HI,US,20.7856111,-156.9514181,Pacific/Honolulu,WEST
PHOG,Kahului,Kahului,HI,US,20.8986486,-156.4304586,Pacific/Honolulu,WEST
PHPA,Port Allen,Hanapepe,HI,US,21.8969444,-159.6031667,Pacific/Honolulu,WEST
PHTO,Hilo Intl,Hilo,HI,US,19.720263,-155.0484701,Pacific/Honolulu,WEST
PHUP,Upolu,Hawi,HI,US,20.2651944,-155.8599444,Pacific/Honolulu,WEST
